family,task,target_tokens,run_name,position_label,n_seeds,mean,ci95_low,ci95_high,seed_estimates
Qwen2.5-7B,case_weighted_nolima_hard,1024,paired_evidence_id,p025,3,0.12000000000000001,0.02062647166708162,0.2193735283329184,"[0.12000000000000002, 0.08, 0.16]"
Qwen2.5-7B,case_weighted_nolima_hard,1024,paired_evidence_id,p050,3,0.08,0.030313235833540814,0.1296867641664592,"[0.06000000000000001, 0.1, 0.08]"
Qwen2.5-7B,case_weighted_nolima_hard,1024,paired_evidence_id,p075,3,0.19333333333333336,0.13596000000000003,0.2507066666666667,"[0.18000000000000002, 0.18000000000000002, 0.22000000000000003]"
Qwen2.5-7B,case_weighted_nolima_hard,1024,paired_evidence_id,p090,3,0.24,0.19031323583354082,0.28968676416645917,"[0.22000000000000003, 0.26, 0.24]"
Qwen2.5-7B,case_weighted_nolima_hard,1024,paired_evidence_id,p100,3,0.46,0.28085182408594456,0.6391481759140555,"[0.38, 0.52, 0.4800000000000001]"
Qwen2.5-7B,case_weighted_nolima_hard,1024,independent_evidence,p000,3,0.62,0.5206264716670816,0.7193735283329183,"[0.6599999999999999, 0.58, 0.6199999999999999]"
Qwen2.5-7B,case_weighted_nolima_hard,1024,independent_evidence,p010,3,0.42,0.2885411785640335,0.5514588214359665,"[0.48, 0.38, 0.4]"
Qwen2.5-7B,case_weighted_nolima_hard,1024,independent_evidence,p025,3,0.13333333333333333,0.05743554738992711,0.20923111927673954,"[0.16, 0.14, 0.1]"
Qwen2.5-7B,case_weighted_nolima_hard,1024,independent_evidence,p050,3,0.08666666666666667,0.029293333333333338,0.14404,"[0.1, 0.06000000000000001, 0.1]"
Qwen2.5-7B,case_weighted_nolima_hard,1024,independent_evidence,p075,3,0.19333333333333336,0.11743554738992709,0.2692311192767396,"[0.16, 0.22000000000000003, 0.2]"
Qwen2.5-7B,case_weighted_nolima_hard,1024,independent_evidence,p090,3,0.24,0.14062647166708164,0.33937352833291834,"[0.24000000000000005, 0.27999999999999997, 0.2]"
Qwen2.5-7B,case_weighted_nolima_hard,1024,independent_evidence,p100,3,0.48666666666666664,0.32694606631161616,0.6463872670217171,"[0.5599999999999999, 0.45999999999999996, 0.44000000000000006]"
Qwen2.5-7B,case_weighted_nolima_hard,1024,paired_evidence,p000,3,0.6266666666666666,0.5979799999999998,0.6553533333333333,"[0.6199999999999999, 0.6199999999999999, 0.6399999999999999]"
Qwen2.5-7B,case_weighted_nolima_hard,1024,paired_evidence,p010,3,0.38000000000000006,0.2485411785640335,0.5114588214359667,"[0.4, 0.32, 0.42000000000000004]"
Qwen2.5-7B,case_weighted_nolima_hard,1024,paired_evidence,p025,3,0.16,0.11031323583354076,0.20968676416645926,"[0.18000000000000002, 0.16, 0.13999999999999999]"
Qwen2.5-7B,case_weighted_nolima_hard,1024,paired_evidence,p050,3,0.10000000000000002,0.050313235833540804,0.14968676416645924,"[0.1, 0.12000000000000002, 0.08]"
Qwen2.5-7B,case_weighted_nolima_hard,1024,paired_evidence,p075,3,0.19999999999999998,0.10062647166708161,0.29937352833291836,"[0.2, 0.16, 0.24]"
Qwen2.5-7B,case_weighted_nolima_hard,1024,paired_evidence,p090,3,0.2333333333333333,0.1574355473899271,0.3092311192767395,"[0.26, 0.2, 0.24]"
Qwen2.5-7B,case_weighted_nolima_hard,1024,paired_evidence,p100,3,0.47333333333333333,0.3974355473899272,0.5492311192767394,"[0.5, 0.44000000000000006, 0.47999999999999987]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,base,p000,1,0.04,,,[0.04]
Qwen2.5-7B,case_weighted_nolima_hard,8192,base,p010,1,0.06000000000000001,,,[0.06000000000000001]
Qwen2.5-7B,case_weighted_nolima_hard,8192,base,p025,1,0.0,,,[0.0]
Qwen2.5-7B,case_weighted_nolima_hard,8192,base,p050,1,0.02,,,[0.02]
Qwen2.5-7B,case_weighted_nolima_hard,8192,base,p075,1,0.18,,,[0.18]
Qwen2.5-7B,case_weighted_nolima_hard,8192,base,p090,1,0.08,,,[0.08]
Qwen2.5-7B,case_weighted_nolima_hard,8192,base,p100,1,0.45999999999999996,,,[0.45999999999999996]
Qwen2.5-7B,case_weighted_nolima_hard,8192,independent_answer,p000,3,0.013333333333333334,-0.015353333333333335,0.04202,"[0.02, 0.0, 0.02]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,independent_answer,p010,3,0.04666666666666667,0.01797999999999999,0.07535333333333336,"[0.06000000000000001, 0.04, 0.04]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,independent_answer,p025,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,independent_answer,p050,3,0.006666666666666667,-0.02202,0.035353333333333334,"[0.02, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,independent_answer,p075,3,0.12000000000000001,0.07031323583354081,0.16968676416645923,"[0.12000000000000002, 0.1, 0.14]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,independent_answer,p090,3,0.06666666666666667,0.03797999999999999,0.09535333333333335,"[0.08, 0.06, 0.06]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,independent_answer,p100,3,0.45999999999999996,-0.01916180106515164,0.9391618010651516,"[0.32, 0.38, 0.6799999999999999]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,paired_answer,p000,3,0.04,-0.009686764166459194,0.0896867641664592,"[0.02, 0.06, 0.04]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,paired_answer,p010,3,0.04666666666666667,-0.029231119276739555,0.1225644526100729,"[0.08, 0.04, 0.02]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,paired_answer,p025,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,paired_answer,p050,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,paired_answer,p075,3,0.13333333333333333,0.07596000000000003,0.19070666666666664,"[0.16, 0.12000000000000002, 0.12000000000000002]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,paired_answer,p090,3,0.05333333333333334,0.02464666666666667,0.08202000000000001,"[0.06, 0.06, 0.04]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,paired_answer,p100,3,0.58,0.35230664216978136,0.8076933578302186,"[0.5, 0.5599999999999999, 0.6799999999999999]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,independent_evidence_id,p000,3,0.04666666666666667,0.01797999999999999,0.07535333333333336,"[0.04, 0.04, 0.06000000000000001]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,independent_evidence_id,p010,3,0.04666666666666667,0.01797999999999999,0.07535333333333336,"[0.06000000000000001, 0.04, 0.04]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,independent_evidence_id,p025,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,independent_evidence_id,p050,3,0.02,-0.029686764166459195,0.06968676416645919,"[0.02, 0.04, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,independent_evidence_id,p075,3,0.12666666666666668,0.023235419077856367,0.230097914255477,"[0.08, 0.13999999999999999, 0.16]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,independent_evidence_id,p090,3,0.04666666666666667,-0.029231119276739555,0.1225644526100729,"[0.02, 0.04, 0.08]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,independent_evidence_id,p100,3,0.31333333333333335,-0.09134189947001531,0.718008566136682,"[0.24000000000000005, 0.2, 0.5]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,paired_evidence_id,p000,3,0.05333333333333334,0.02464666666666667,0.08202000000000001,"[0.06, 0.06, 0.04]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,paired_evidence_id,p010,3,0.07333333333333335,0.044646666666666696,0.10202,"[0.08, 0.08, 0.06000000000000001]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,paired_evidence_id,p025,3,0.006666666666666667,-0.02202,0.035353333333333334,"[0.02, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,paired_evidence_id,p050,3,0.02666666666666667,-0.002020000000000001,0.05535333333333334,"[0.04, 0.02, 0.02]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,paired_evidence_id,p075,3,0.15333333333333332,0.049902085744522984,0.25676458092214366,"[0.13999999999999999, 0.12, 0.2]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,paired_evidence_id,p090,3,0.05333333333333334,-0.004040000000000002,0.11070666666666668,"[0.04, 0.04, 0.08]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,paired_evidence_id,p100,3,0.3466666666666667,-0.10417968917729253,0.797513022510626,"[0.13999999999999999, 0.42000000000000004, 0.4800000000000001]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,independent_evidence,p000,3,0.04,-0.009686764166459194,0.0896867641664592,"[0.06, 0.02, 0.04]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,independent_evidence,p010,3,0.060000000000000005,0.01031323583354081,0.1096867641664592,"[0.06000000000000001, 0.08, 0.04]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,independent_evidence,p025,3,0.006666666666666667,-0.02202,0.035353333333333334,"[0.0, 0.02, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,independent_evidence,p050,3,0.02666666666666667,-0.002020000000000001,0.05535333333333334,"[0.02, 0.04, 0.02]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,independent_evidence,p075,3,0.16,0.1103132358335408,0.2096867641664592,"[0.18, 0.13999999999999999, 0.16]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,independent_evidence,p090,3,0.08666666666666667,0.010768880723260432,0.1625644526100729,"[0.12000000000000002, 0.06000000000000001, 0.08]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,independent_evidence,p100,3,0.4266666666666667,-0.0350015418024795,0.8883348751358129,"[0.58, 0.22000000000000003, 0.48]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,paired_evidence,p000,3,0.06,0.010313235833540803,0.1096867641664592,"[0.04, 0.08, 0.06]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,paired_evidence,p010,3,0.06666666666666667,0.037980000000000014,0.09535333333333332,"[0.06000000000000001, 0.08, 0.06000000000000001]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,paired_evidence,p025,3,0.006666666666666667,-0.02202,0.035353333333333334,"[0.02, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,paired_evidence,p050,3,0.02666666666666667,-0.002020000000000001,0.05535333333333334,"[0.04, 0.02, 0.02]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,paired_evidence,p075,3,0.16666666666666666,0.13798,0.19535333333333332,"[0.16, 0.16, 0.18]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,paired_evidence,p090,3,0.07333333333333333,0.04464666666666666,0.10202,"[0.08, 0.08, 0.06]"
Qwen2.5-7B,case_weighted_nolima_hard,8192,paired_evidence,p100,3,0.43333333333333335,0.3759600000000001,0.49070666666666657,"[0.42000000000000004, 0.42000000000000004, 0.45999999999999996]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,base,p000,1,0.0,,,[0.0]
Qwen2.5-7B,case_weighted_nolima_hard,32000,base,p010,1,0.0,,,[0.0]
Qwen2.5-7B,case_weighted_nolima_hard,32000,base,p025,1,0.0,,,[0.0]
Qwen2.5-7B,case_weighted_nolima_hard,32000,base,p050,1,0.0,,,[0.0]
Qwen2.5-7B,case_weighted_nolima_hard,32000,base,p075,1,0.0,,,[0.0]
Qwen2.5-7B,case_weighted_nolima_hard,32000,base,p090,1,0.0,,,[0.0]
Qwen2.5-7B,case_weighted_nolima_hard,32000,base,p100,1,0.2,,,[0.2]
Qwen2.5-7B,case_weighted_nolima_hard,32000,independent_answer,p000,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,independent_answer,p010,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,independent_answer,p025,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,independent_answer,p050,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,independent_answer,p075,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,independent_answer,p090,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,independent_answer,p100,3,0.19333333333333333,-0.12610786737676774,0.5127745340434344,"[0.1, 0.13999999999999999, 0.33999999999999997]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,paired_answer,p000,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,paired_answer,p010,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,paired_answer,p025,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,paired_answer,p050,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,paired_answer,p075,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,paired_answer,p090,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,paired_answer,p100,3,0.37333333333333335,0.29743554738992706,0.44923111927673964,"[0.33999999999999997, 0.38, 0.4]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,independent_evidence_id,p000,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,independent_evidence_id,p010,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,independent_evidence_id,p025,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,independent_evidence_id,p050,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,independent_evidence_id,p075,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,independent_evidence_id,p090,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,independent_evidence_id,p100,3,0.10000000000000002,-0.11657958383313356,0.3165795838331336,"[0.04, 0.06000000000000001, 0.2]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,paired_evidence_id,p000,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,paired_evidence_id,p010,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,paired_evidence_id,p025,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,paired_evidence_id,p050,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,paired_evidence_id,p075,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,paired_evidence_id,p090,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,paired_evidence_id,p100,3,0.16,-0.06769335783021868,0.3876933578302187,"[0.06, 0.24, 0.18]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,independent_evidence,p000,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,independent_evidence,p010,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,independent_evidence,p025,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,independent_evidence,p050,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,independent_evidence,p075,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,independent_evidence,p090,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,independent_evidence,p100,3,0.26666666666666666,-0.18143339140568454,0.7147667247390179,"[0.44000000000000006, 0.08, 0.27999999999999997]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,paired_evidence,p000,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,paired_evidence,p010,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,paired_evidence,p025,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,paired_evidence,p050,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,paired_evidence,p075,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,paired_evidence,p090,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
Qwen2.5-7B,case_weighted_nolima_hard,32000,paired_evidence,p100,3,0.24,0.14062647166708164,0.33937352833291834,"[0.2, 0.24000000000000005, 0.27999999999999997]"
